transaction_id,sender_upi_id,receiver_upi_id,amount,timestamp,hour,receiver_risk_category,raw_amount,raw_frequency,raw_verification,raw_blacklist,raw_geo,raw_trust_score,raw_account_age_years,raw_fraud_complaints,raw_past_fraud,norm_f1_amount,norm_f2_frequency,norm_f3_blacklist,norm_f4_device,norm_f5_vpn,norm_f6_biometrics,norm_f7_time_since,norm_f8_trust,norm_f9_age,norm_f10_risk_time,norm_f11_past_fraud,norm_f12_location,norm_f13_norm_amount,norm_f14_context,norm_f15_complaints,norm_f16_mismatch,norm_f17_limit,norm_f18_high_value,norm_f19_suspicious,norm_f20_verified,norm_f21_geo_normal,norm_f22_geo_unusual,fraud_probability,label
TXN000966,deepak.choudhary2@okicici,isha.dubey@oksbi,3826.91,2025-11-13T01:23:02.649574,19,safe,3826.91,4,verified,0,normal,83.84345629107244,4.416666666666667,0,0,0.8060284838810771,0.3076923076923077,0,0,0,0.08804066367902248,0.9745496962344548,0.8385189399355959,0.8834450654600611,0,0,0,0.6088485728339407,0.1316321173015054,0.0,0,0,0,0,1,1,0,0.09,0
TXN000967,raj.patel@ybl,mohit41@okicici,1648.79,2025-12-13T05:33:02.649574,14,safe,1648.79,4,verified,0,normal,63.29150629535535,4.0,0,0,0.3472694772903308,0.3076923076923077,0,0,1,0.1696782555503239,0.9199471713977507,0.6329475599292529,0.8000827887442521,0,0,0,0.2621262553664978,0.22079632218546746,0.0,0,0,0,0,1,1,0,0.0,0
TXN000968,divyareddy@ybl,divya40@ybl,1526.63,2025-09-15T23:38:02.649574,20,safe,1526.63,6,verified,0,normal,92.38755375238762,2.75,0,0,0.32153994896079635,0.46153846153846156,0,0,0,0.4582919779910299,0.8022803682719961,0.9239814827306729,0.5499959585968248,0,0,0,0.24268031193738335,0.3043638498159483,0.0,0,0,0,0,1,1,0,0.0,0
TXN000969,mohitagarwal@okicici,arjun.verma@okaxis,3714.54,2025-11-19T13:16:02.649574,7,safe,3714.54,7,verified,0,normal,92.39548221585508,1.75,0,0,0.7823609405085347,0.5384615384615384,0,0,0,0.06871481509536638,0.5862901556187979,0.9240607873794617,0.3499264944788831,0,0,0,0.5909610428476146,0.15109825468552107,0.0,0,0,0,0,1,1,0,0.15,0
TXN000970,ishamehta@ybl,anjali.sharma3@phonepe,48616.29,2025-09-18T22:19:02.649574,22,high,48616.29,2,suspicious,0,high-risk,39.72015928202357,0.0,2,1,10.239637042920728,0.15384615384615385,0,0,1,0.7625823493154411,0.004363930465118931,0.3971745877709515,-0.0001950677275149932,0,1,0,1.0025254575352236,0.6854512505262695,0.4,1,0,1,1,0,0,0,0.4847,0
TXN000971,deepak.jain@upi,ananya.rao@paytm,13111.46,2025-11-21T06:53:02.649574,13,medium,13111.46,5,verified,0,unusual,48.78926355421506,0.9166666666666666,2,1,2.7615547793294977,0.38461538461538464,0,0,0,0.032170681524441795,0.26474193059858325,0.48788852396894467,0.18320194104726495,0,1,0,1.0025254575352236,0.18281659399411598,0.4,0,0,0,0,1,0,1,0.3073,0
TXN000972,ananya.dubey7@oksbi,new.user@upi,13853.49,2025-12-08T13:45:02.649574,6,medium,13853.49,3,recently_registered,0,normal,50.0,0.08333333333333333,0,0,2.917842286748984,0.23076923076923078,0,0,0,0.3767323574761388,0.9699502351533663,0.49999894473368245,0.016477387615646818,0,0,0,1.0025254575352236,0.022109175220054744,0.0,0,0,0,0,0,1,0,0.14,0
TXN000973,aditya.patel@gpay,mohit41@okicici,493.62,2025-09-27T21:50:02.649574,22,safe,493.62,10,verified,0,normal,63.29150629535535,4.0,0,0,0.10396578344268584,0.7692307692307693,0,0,0,0.25477866702843527,0.25767900066759736,0.6329475599292529,0.8000827887442521,0,0,0,0.07824142832810414,0.09449914067939795,0.0,0,0,0,0,1,1,0,0.0,0
TXN000974,kritika90@okicici,rohanjain@phonepe,1871.31,2025-10-11T22:22:02.649574,22,high,1871.31,0,suspicious,1,high-risk,31.903676476276935,0.3333333333333333,3,1,0.39413698419838583,0.0,1,0,0,0.940438908672302,0.1628540218166078,0.31899002827620543,0.06649475364513226,0,1,1,0.2975479263868527,0.9132535433096354,0.6,0,0,0,1,0,0,0,0.606,1
TXN000975,ananyaagarwal@okaxis,deepak.nair@okaxis,23875.8,2025-09-27T01:58:02.649574,18,medium,23875.8,10,recently_registered,0,normal,56.47392697578874,0.75,0,1,5.028756735606027,0.7692307692307693,0,0,0,0.26470117538264354,0.9588216855335763,0.5647545568654035,0.14985703036094133,0,1,0,1.0025254575352236,0.2622740427877208,0.0,0,0,0,0,0,1,0,0.2,0
TXN000976,neha82@upi,ananyaiyer@upi,44069.6,2025-10-07T03:04:02.649574,17,medium,44069.6,7,recently_registered,0,unusual,59.230766277629925,0.5,2,1,9.282006155882327,0.5384615384615384,0,0,0,0.022316986656043588,0.4744666002978527,0.5923299090754527,0.09983966433145589,0,1,0,1.0025254575352236,0.08739670471909501,0.4,1,0,0,0,0,0,1,0.2998,0
TXN000977,isha.dubey8@gpay,kritika90@okicici,1524.68,2025-11-08T04:53:02.649574,15,safe,1524.68,10,verified,0,normal,69.77067892948348,1.4166666666666667,0,0,0.32112923694178364,0.7692307692307693,0,0,0,0.020673983315259555,0.6499763198187835,0.6977556418861776,0.28323667310623585,0,0,0,0.24236990272252765,0.3073749952632453,0.0,0,0,0,0,1,1,0,0.0,0
TXN000978,ananyaiyer@upi,komal32@oksbi,830.96,2025-10-31T11:53:02.649574,8,safe,830.96,5,verified,0,normal,97.18524627343926,2.4166666666666665,0,0,0.1750168565164019,0.38461538461538464,0,0,0,0.21272496201898178,0.6185801853820092,0.971970518934256,0.4833061372241776,0,0,0,0.13194063065601408,0.22695724743161666,0.0,0,0,0,0,1,1,0,0.0,0
TXN000979,aditya.sharma@upi,kritikagupta@gpay,1582.15,2025-09-29T02:43:02.649574,17,safe,1582.15,3,verified,0,normal,88.63848078856819,4.25,0,0,0.33323365731750687,0.23076923076923078,0,0,1,0.08531551104706428,0.7845088112959666,0.8864812891686293,0.8501001547737373,0,0,0,0.25151821942906993,0.16778926688819013,0.0,0,0,0,0,1,1,0,0.0,0
TXN000980,nikhil79@okicici,komal60@upi,229.84,2025-11-18T17:32:02.649574,2,high,229.84,0,suspicious,0,unusual,3.1756291226260913,0.5,5,1,0.04840803145541834,0.0,0,1,0,0.27071656427849555,0.16222148066271627,0.031637035464901195,0.09983966433145589,1,1,0,0.03625181668982798,0.33625028340354024,1.0,0,0,0,1,0,0,1,0.1433,0
TXN000981,swatimishra@oksbi,gaurav.mehta5@paytm,1376.27,2025-10-07T03:06:02.649574,17,safe,1376.27,8,verified,0,normal,79.78963547524388,2.9166666666666665,0,0,0.28987089297169355,0.6153846153846154,0,0,0,0.09776907363929094,0.20350690059102264,0.7979704985671622,0.5833408692831484,0,0,0,0.21874537370881705,0.26652767106382097,0.0,0,0,0,0,1,1,0,0.0,0
TXN000982,aditya.sharma@upi,anjali.gupta3@okicici,1137.74,2025-09-28T03:40:02.649574,16,safe,1137.74,9,verified,0,normal,95.56433568214518,2.8333333333333335,0,0,0.23963133507677006,0.6923076923076923,0,0,0,0.1405911379955747,0.7422209816077268,0.9557573212966275,0.5666684139399867,0,0,0,0.18077516344239045,0.3181636120976683,0.0,0,0,0,0,1,1,0,0.0,0
TXN000983,arjun.verma@okaxis,kritikagupta@gpay,1848.91,2025-09-17T07:13:02.649574,13,safe,1848.91,4,verified,0,normal,88.63848078856819,4.25,0,0,0.389419061518445,0.3076923076923077,0,0,0,0.2057601853741092,0.7850428008108986,0.8864812891686293,0.8501001547737373,0,0,0,0.2939822000213307,0.1019370750380344,0.0,0,0,0,0,1,1,0,0.02,0
TXN000984,kavya.dubey@phonepe,poojakumar@ybl,1042.29,2025-10-16T11:29:02.649574,8,safe,1042.29,6,verified,0,normal,65.67031870523583,1.4166666666666667,0,0,0.21952750829996862,0.46153846153846156,0,0,0,0.07979757374755725,0.26051858737189115,0.6567416889523991,0.28323667310623585,0,0,0,0.16558103033573543,0.357926649075558,0.0,0,0,0,0,1,1,0,0.0,0
TXN000985,arjun.verma@okaxis,komal60@upi,28019.16,2025-11-13T19:58:02.649574,0,high,28019.16,2,suspicious,0,unusual,3.1756291226260913,0.5,5,1,5.901437633604225,0.15384615384615385,0,0,0,0.8793038484257473,0.018115476341107443,0.031637035464901195,0.09983966433145589,1,1,1,1.0025254575352236,0.542469652115404,1.0,0,0,1,1,0,0,1,0.3113,0
TXN000986,pooja.sharma@ybl,nikhil.gupta2@oksbi,958.25,2025-11-03T12:06:02.649574,8,medium,958.25,4,recently_registered,0,normal,40.81729640649482,0.8333333333333334,2,1,0.20182687338826205,0.3076923076923077,0,0,0,0.319677872596962,0.35635054558965107,0.4081487285595748,0.16652948570410314,0,1,0,0.15220318909651817,0.016682257529174457,0.4,1,0,0,0,0,1,0,0.04,0
TXN000987,isha.nair2@okaxis,rahul10@ybl,2095.59,2025-09-29T06:03:02.649574,14,safe,2095.59,7,verified,0,normal,82.57398515559075,1.0833333333333333,0,0,0.44137518503129336,0.5384615384615384,0,0,0,0.3581225875985432,0.8627593031843377,0.8258210240077363,0.21654685173358856,0,0,0,0.3332497616216415,0.32210684622283675,0.0,0,0,0,0,1,1,0,0.01,0
TXN000988,mohit36@ybl,arjunnair@gpay,8395.16,2025-11-15T01:59:02.649574,18,medium,8395.16,6,verified,0,normal,60.45926370966096,1.3333333333333333,1,1,1.7682003714989205,0.46153846153846156,0,0,0,0.49048335255667164,0.692965119181107,0.6046179845373674,0.266564217763074,0,1,0,1.0025254575352236,0.11400749450031608,0.2,0,0,0,0,1,1,0,0.29,0
TXN000989,arjun52@okicici,vikramdubey@paytm,314.97,2025-10-23T05:05:02.649574,15,safe,314.97,8,verified,0,normal,66.51788353715847,4.583333333333333,0,0,0.06633824385467561,0.6153846153846154,0,0,0,0.016486627419486425,0.8414259767347189,0.6652194768109474,0.9167899761463846,0,0,0,0.049803168720938935,0.00530710719820692,0.0,0,0,0,0,1,1,0,0.0,0
TXN000990,anjali.gupta3@okicici,deepak.choudhary2@okicici,41210.91,2025-11-29T00:16:02.649574,20,medium,41210.91,10,verified,0,normal,50.424244595526545,1.5833333333333333,1,1,8.679904442225183,0.7692307692307693,0,0,0,0.24582648730158496,0.3126652844805913,0.5042424616253058,0.31658158379255946,0,1,0,1.0025254575352236,0.3266033759393382,0.2,1,0,0,0,1,1,0,0.204,0
TXN000991,mohit36@ybl,adityamishra@okicici,3421.39,2025-09-19T20:45:02.649574,23,high,3421.39,0,recently_registered,1,unusual,2.120427942343266,0.4166666666666667,5,1,0.7206172336502912,0.0,1,0,1,0.2236815634711999,0.06332579617475655,0.021082359978620464,0.08316720898829408,1,1,0,0.5442961908809731,0.4142493998429602,1.0,0,0,0,0,0,0,1,0.371,0
TXN000992,riyapatel@paytm,vikramdubey@paytm,1040.92,2025-11-13T12:33:02.649574,7,safe,1040.92,9,verified,0,normal,66.51788353715847,4.583333333333333,0,0,0.2192389567789187,0.6923076923076923,0,0,0,0.35737817887797163,0.9147729998483473,0.6652194768109474,0.9167899761463846,0,0,0,0.1653629479642727,0.3189651561834976,0.0,0,0,0,0,1,1,0,0.0,0
TXN000993,anjali.mehta7@okaxis,raj.patel@ybl,87696.65,2025-10-14T07:11:02.649574,13,high,87696.65,0,recently_registered,1,unusual,12.209281386667609,0.5,3,1,18.470802970789137,0.0,1,0,1,0.31046512892719164,0.02846891031865159,0.12199636208857638,0.09983966433145589,0,1,0,1.0025254575352236,0.2712670333686217,0.6,1,1,1,0,0,0,1,0.346,0
TXN000994,kritikagupta@gpay,ananyachoudhary@ybl,54.49,2025-12-01T15:44:02.649574,4,high,54.49,0,recently_registered,1,high-risk,0.889008643449829,0.16666666666666666,4,1,0.011475542976506542,0.0,1,0,1,0.910609548440924,0.14996777738728703,0.008765058472304946,0.03314984295880863,1,1,0,0.008338864984726276,0.33168822468874276,0.8,0,0,0,0,0,0,0,0.58,1
TXN000995,mohit41@okicici,neha82@upi,1508.54,2025-10-26T22:14:02.649574,22,safe,1508.54,7,verified,0,normal,90.2982128349443,2.6666666666666665,0,0,0.3177298051536477,0.5384615384615384,0,0,0,0.1555849487642147,0.3337750662433709,0.9030827993555163,0.533323503253663,0,0,0,0.2398006695287988,0.13673127578615177,0.0,0,0,0,0,1,1,0,0.0,0
TXN000996,deepak.jain@upi,karan.nair@gpay,1906.59,2025-11-17T08:59:02.649574,11,medium,1906.59,6,verified,0,unusual,60.79598691426659,2.0,1,0,0.4015677124192926,0.46153846153846156,0,0,0,0.27498059856945517,0.3276316994075705,0.6079860665862904,0.39994386050836855,0,0,0,0.30316394541254976,0.3645927985645872,0.2,1,0,0,0,1,0,1,0.04,0
TXN000997,poojakumar@ybl,amit.agarwal@gpay,201.45,2025-09-22T09:19:02.649574,11,medium,201.45,6,recently_registered,0,unusual,43.60404322772234,0.4166666666666667,2,0,0.042428485701689764,0.46153846153846156,0,0,0,0.0979544966781224,0.38873295024372995,0.43602323146014704,0.08316720898829408,0,0,0,0.031732576889954366,0.10661636040764612,0.4,0,0,0,0,0,0,1,0.0,0
TXN000998,karan.agarwal@okaxis,suspicious.account@upi,39520.47,2025-09-30T21:03:02.649574,23,high,39520.47,1,suspicious,1,high-risk,5.0,0.08333333333333333,5,1,8.32386135226629,0.07692307692307693,1,1,1,0.2711186124935465,0.14642695200884923,0.04988534956566989,0.016477387615646818,1,1,0,1.0025254575352236,0.4175359850797904,1.0,1,0,1,1,0,0,0,0.6883,1
TXN000999,arjunkumar@oksbi,karan.reddy@phonepe,1646.45,2025-10-14T05:10:02.649574,15,safe,1646.45,5,verified,0,normal,87.62907232991039,3.6666666666666665,0,0,0.34677662286751554,0.38461538461538464,0,0,0,0.11700716193246197,0.2909453033246505,0.8763846564948634,0.7333929673716048,0,0,0,0.261753764308671,0.36709974308902577,0.0,0,0,0,0,1,1,0,0.0,0
TXN001000,meeraagarwal@ybl,ananya.rao@paytm,1369.77,2025-09-30T12:19:02.649574,8,medium,1369.77,4,verified,0,unusual,48.78926355421506,0.9166666666666666,2,1,0.28850185290831787,0.3076923076923077,0,0,0,0.3553828982956446,0.20447536544291614,0.48788852396894467,0.18320194104726495,0,1,0,0.2177106763259647,0.271280473296287,0.4,0,0,0,0,1,0,1,0.34,0
TXN001001,mohit.nair@gpay,neha.choudhary@upi,2635.46,2025-12-11T12:53:02.649574,7,safe,2635.46,7,verified,0,normal,77.88203250937835,3.5833333333333335,0,0,0.5550834402643137,0.5384615384615384,0,0,0,0.42638639015558893,0.24208680416229872,0.7788896534756311,0.716720512028443,0,0,0,0.41918854255710336,0.05262648531070566,0.0,0,0,0,0,1,1,0,0.07,0
TXN001002,deepakjain@paytm,kritikagupta@gpay,270.44,2025-10-29T14:20:02.649574,6,safe,270.44,6,verified,0,normal,88.63848078856819,4.25,0,0,0.0569592663128111,0.46153846153846156,0,0,0,0.23600990757270915,0.3569967959004812,0.8864812891686293,0.8501001547737373,0,0,0,0.04271469572733655,0.03873398795725329,0.0,0,0,0,0,1,1,0,0.0,0
TXN001003,komal60@upi,ananyaagarwal@okaxis,486.83,2025-10-19T00:32:02.649574,19,safe,486.83,8,verified,0,normal,92.96485062549127,3.5,0,0,0.10253566313032877,0.6153846153846154,0,0,0,0.13868955740092745,0.9039747106449386,0.9297559087536048,0.7000480566852811,0,0,0,0.07716056752355528,0.015084598250831272,0.0,0,0,0,0,1,1,0,0.0,0
TXN001004,snehadubey@okaxis,ananya.rao@paytm,5954.46,2025-10-16T07:28:02.649574,12,medium,5954.46,7,verified,0,unusual,48.78926355421506,0.9166666666666666,2,1,1.2541363587787606,0.5384615384615384,0,0,0,0.2721104101265708,0.8121330827780605,0.48788852396894467,0.18320194104726495,0,1,0,0.9475209446627922,0.10039551347824628,0.4,0,0,0,0,1,0,1,0.2733,0
TXN001005,snehareddy@phonepe,nikhilsingh@paytm,1893.09,2025-09-30T04:10:02.649574,16,safe,1893.09,4,verified,0,normal,73.19833339999882,2.9166666666666665,0,0,0.39872432151843545,0.3076923076923077,0,0,0,0.3323731743237075,0.3665980017323715,0.7320408391465636,0.5833408692831484,0,0,0,0.30101495854047183,0.21908938020567217,0.0,0,0,0,0,1,1,0,0.02,0
TXN001006,gaurav99@gpay,pooja.patel7@paytm,96.78,2025-12-06T07:16:02.649574,13,high,96.78,0,recently_registered,0,high-risk,12.014062637326862,0.25,5,1,0.020382728250376975,0.0,0,0,1,0.44672549934110684,0.08895796619222068,0.1200436817972438,0.04982229830197044,0,1,0,0.015070765341776465,0.6936097312897952,1.0,1,0,0,0,0,0,0,0.54,1
TXN001007,rohansharma@paytm,deepak.jain@upi,2474.22,2025-11-12T20:43:02.649574,23,high,2474.22,1,recently_registered,0,unusual,24.42562210184608,0.0,3,1,0.5211228218306682,0.07692307692307693,0,1,1,0.3114425840045972,0.031969966383308,0.2441906074020509,-0.0001950677275149932,1,1,0,0.393521680093855,0.732812289915794,0.6,0,0,0,0,0,0,1,0.33,0
TXN001008,ananya.rao@paytm,arjunrao@oksbi,3948.8,2025-09-26T13:27:02.649574,6,safe,3948.8,2,verified,0,normal,86.12797447966187,4.833333333333333,0,0,0.8317011443925945,0.15384615384615385,0,0,1,0.11482334021855901,0.1888265207301737,0.8613698887154339,0.96680734217587,0,0,0,0.6282515365256136,0.31630034183331557,0.0,0,0,0,0,1,1,0,0.1517,0
TXN001009,kritika90@okicici,komal60@upi,42749.99,2025-11-19T21:55:02.649574,22,high,42749.99,0,suspicious,0,unusual,3.1756291226260913,0.5,5,1,9.00406785464676,0.0,0,0,1,0.4298142394384649,0.10179842717273542,0.031637035464901195,0.09983966433145589,0,1,0,1.0025254575352236,0.6544353775629432,1.0,0,0,1,1,0,0,1,0.3569,0
TXN001010,pooja.patel7@paytm,karan.gupta4@okicici,732.65,2025-10-03T09:29:02.649574,10,medium,732.65,9,verified,0,normal,34.89353940497944,0.4166666666666667,0,1,0.15431065211171513,0.6923076923076923,0,0,0,0.3327266059715837,0.30492458652913534,0.34889620498504653,0.08316720898829408,0,1,0,0.11629123070090401,0.32854874622991037,0.0,0,0,0,0,1,1,0,0.01,0
TXN001011,divya.nair@okaxis,deepakjain@paytm,41373.41,2025-10-16T13:57:02.649574,6,high,41373.41,1,recently_registered,0,high-risk,30.69827438934757,0.25,3,1,8.714130443809575,0.07692307692307693,0,0,0,0.8492512353665018,0.06616771549144791,0.3069329645657432,0.04982229830197044,0,1,0,1.0025254575352236,0.9669804684613891,0.6,1,0,1,0,0,0,0,0.4383,0
TXN001012,arjunnair@gpay,karan.gupta4@okicici,500.74,2025-11-03T01:12:02.649574,19,medium,500.74,4,verified,0,normal,34.89353940497944,0.4166666666666667,0,1,0.10546540886595275,0.3076923076923077,0,0,0,0.2967704667605694,0.661355731348489,0.34889620498504653,0.08316720898829408,0,1,0,0.07937481992285933,0.3081972721642317,0.0,0,0,0,0,1,1,0,0.02,0
TXN001013,swatimishra@oksbi,nisha.sharma8@gpay,1866.69,2025-09-19T09:08:02.649574,11,high,1866.69,1,recently_registered,1,high-risk,36.67187226312692,0.08333333333333333,2,1,0.3931639126456481,0.07692307692307693,1,0,1,0.8307716852317834,0.16394100818801752,0.3666840226780725,0.016477387615646818,0,1,0,0.29681249532396375,0.5459681474600392,0.4,0,0,0,0,0,0,0,0.865,1
TXN001014,adityamishra@okicici,trusted.merchant@upi,190.77,2025-12-07T06:59:02.649574,13,safe,190.77,6,verified,0,normal,95.0,4.0,0,0,0.04017904756678941,0.46153846153846156,0,0,0,0.09246769209543086,0.8350462535260964,0.950112539901695,0.8000827887442521,0,0,0,0.030032489497821568,0.06732086074072902,0.0,0,0,0,0,1,1,0,0.0,0
TXN001015,priya30@oksbi,poojakumar@ybl,4083.55,2025-11-11T09:23:02.649574,11,safe,4083.55,4,verified,0,normal,65.67031870523583,1.4166666666666667,0,0,0.8600823980141135,0.3076923076923077,0,0,0,0.2864014611569404,0.50070717170612,0.6567416889523991,0.28323667310623585,0,0,0,0.6497016091932067,0.29911611534184207,0.0,0,0,0,0,1,1,0,0.13,0
TXN001016,kavya.dubey@phonepe,meerajain@phonepe,280.83,2025-11-11T23:42:02.649574,20,safe,280.83,8,verified,0,normal,97.27584857830979,3.5833333333333335,0,0,0.05914762419873008,0.6153846153846154,0,0,0,0.40152956743431356,0.4398006243631827,0.9728767706937179,0.716720512028443,0,0,0,0.04436861969777285,0.009669006183674472,0.0,0,0,0,0,1,1,0,0.0,0
TXN001017,deepak.choudhary2@okicici,komal32@oksbi,2678.17,2025-10-02T05:09:02.649574,15,safe,2678.17,4,verified,0,normal,97.18524627343926,2.4166666666666665,0,0,0.564079086588433,0.3076923076923077,0,0,0,0.4567269186112254,0.5532209873917714,0.971970518934256,0.4833061372241776,0,0,0,0.4259873002835072,0.044220912834316076,0.0,0,0,0,0,1,1,0,0.07,0
TXN001018,arjunnair@gpay,adityamishra@okicici,1812.04,2025-10-22T18:05:02.649574,2,high,1812.04,2,recently_registered,1,unusual,2.120427942343266,0.4166666666666667,5,1,0.3816534450358817,0.15384615384615385,1,1,0,0.735138410491009,0.1358679758215932,0.021082359978620464,0.08316720898829408,1,1,0,0.28811307809736664,0.4275466067124642,1.0,0,0,0,0,0,0,1,0.375,0
TXN001019,gaurav.mehta5@paytm,ananya.dubey7@oksbi,1633.22,2025-11-30T11:01:02.649574,9,safe,1633.22,10,verified,0,normal,66.66093741343427,1.5,0,0,0.3439900997846755,0.7692307692307693,0,0,0,0.178699323790903,0.7384718715300275,0.6666503766899079,0.29990912844939766,0,0,0,0.2596477571740345,0.2083998123921827,0.0,0,0,0,0,1,1,0,0.0,0
TXN001020,vikramdubey@paytm,aditya.patel@gpay,4538.07,2025-10-30T07:50:02.649574,12,safe,4538.07,10,verified,0,normal,62.27339192345837,1.0833333333333333,0,0,0.9558141041072699,0.7692307692307693,0,0,0,0.051134826687633084,0.7196453423967885,0.6227638461464358,0.21654685173358856,0,0,0,0.7220540175707534,0.05485012959307749,0.0,0,0,0,0,1,1,0,0.1,0
TXN001021,arjun19@paytm,swatimishra@oksbi,161.41,2025-12-12T13:53:02.649574,6,medium,161.41,2,verified,0,normal,40.554867285515414,1.5,2,1,0.03399519891129553,0.15384615384615385,0,0,0,0.3471856144654269,0.6668518855339336,0.40552377489022323,0.29990912844939766,0,1,0,0.025358841011583838,0.025393402485181262,0.4,0,0,0,0,1,1,0,0.01,0
TXN001022,arjun19@paytm,rohanjain@phonepe,169150.36,2025-12-04T08:51:02.649574,11,high,169150.36,0,suspicious,1,high-risk,31.903676476276935,0.3333333333333333,3,1,35.626709478571414,0.0,1,1,1,0.7056450962571953,0.1288016118717398,0.31899002827620543,0.06649475364513226,0,1,1,1.0025254575352236,0.6079969969341902,0.6,0,1,1,1,0,0,0,0.616,1
TXN001023,isha34@gpay,arjun.verma@okaxis,1380.76,2025-10-16T12:15:02.649574,8,safe,1380.76,2,verified,0,normal,92.39548221585508,1.75,0,0,0.2908165837231638,0.15384615384615385,0,0,0,0.1144085662013844,0.1942370600742626,0.9240607873794617,0.3499264944788831,0,0,0,0.21946011082404893,0.28418769940491945,0.0,0,0,0,0,1,1,0,0.0,0
TXN001024,anjali.sharma3@phonepe,rajjain@paytm,159239.96,2025-11-23T16:52:02.649574,3,high,159239.96,2,recently_registered,0,unusual,4.97875049329044,0.0,5,1,33.53936568717474,0.15384615384615385,0,0,1,0.8055214826051379,0.08819007377078641,0.049672800857656844,-0.0001950677275149932,1,1,0,1.0025254575352236,0.7638883770219088,1.0,1,1,1,0,0,0,1,0.3102,0
TXN001025,ananya.dubey7@oksbi,divya.rao2@okaxis,417.59,2025-10-22T19:45:02.649574,0,high,417.59,0,suspicious,0,high-risk,38.267204712871944,0.25,3,1,0.08795222713215453,0.0,0,0,1,0.8361326627052154,0.09092756046737972,0.38264137433235973,0.04982229830197044,1,1,1,0.06613865263298646,0.7578502736017817,0.6,0,0,0,1,0,0,0,0.37,0
TXN001026,arjunnair@gpay,meeraagarwal@gpay,3461.46,2025-12-02T22:40:02.649574,21,safe,3461.46,3,verified,0,normal,71.78600765932372,2.8333333333333335,0,0,0.7290568390871317,0.23076923076923078,0,0,0,0.3990606817317384,0.287381679119475,0.7179140165535948,0.5666684139399867,0,0,0,0.5506747022857261,0.3560635407796308,0.0,0,0,0,0,1,1,0,0.16,0
TXN001027,mohit36@ybl,aditya.sharma@upi,1622.64,2025-11-25T06:23:02.649574,14,high,1622.64,2,recently_registered,0,unusual,27.339099324154045,0.0,2,1,0.34176172380459635,0.15384615384615385,0,0,1,0.3047465153637863,0.12098205009375902,0.2733327342236765,-0.0001950677275149932,0,1,0,0.2579635882031764,0.49483058173502725,0.4,0,0,0,0,0,0,1,0.33,0
TXN001028,rohansharma@paytm,deepakjain@paytm,381.09,2025-11-09T19:12:02.649574,1,high,381.09,1,recently_registered,0,high-risk,30.69827438934757,0.25,3,1,0.08026454062242952,0.07692307692307693,0,0,1,0.1715631569591045,0.0538452078427519,0.3069329645657432,0.04982229830197044,1,1,0,0.06032842886773861,0.27682818855628005,0.6,1,0,0,0,0,0,0,0.51,1
TXN001029,nikhil.gupta2@oksbi,rohansharma@paytm,175.42,2025-09-17T17:50:02.649574,2,high,175.42,1,suspicious,1,unusual,39.20211794794956,0.4166666666666667,5,1,0.03694600680174066,0.07692307692307693,1,0,1,0.31718592393754785,0.12040064890678788,0.3919928667192696,0.08316720898829408,1,1,0,0.027589011832162533,0.2899327250435225,1.0,0,0,0,1,0,0,1,0.32,0
TXN001030,karan67@okaxis,isha.dubey@oksbi,830.24,2025-10-17T21:55:02.649574,22,safe,830.24,9,verified,0,normal,83.84345629107244,4.416666666666667,0,0,0.1748652090016895,0.6923076923076923,0,0,1,0.31548389080244826,0.9452755247764916,0.8385189399355959,0.8834450654600611,0,0,0,0.13182601802283658,0.2661384065451455,0.0,0,0,0,0,1,1,0,0.0,0
TXN001031,deepak.choudhary2@okicici,pooja.sharma@ybl,177677.44,2025-10-22T23:05:02.649574,21,high,177677.44,0,suspicious,0,high-risk,24.740448190560215,0.16666666666666666,3,1,37.422696269895965,0.0,0,0,1,0.7870500819656425,0.07390624909667466,0.24733966301635762,0.03314984295880863,0,1,0,1.0025254575352236,0.6816784043882438,0.6,0,1,1,1,0,0,0,0.51,1
TXN001032,vikram.agarwal7@okaxis,neha.choudhary@upi,191.41,2025-11-26T05:25:02.649574,15,safe,191.41,2,verified,0,normal,77.88203250937835,3.5833333333333335,0,0,0.04031384535764485,0.15384615384615385,0,0,0,0.01383302181657019,0.20347171713626952,0.7788896534756311,0.716720512028443,0,0,0,0.030134367393979337,0.19466453316357324,0.0,0,0,0,0,1,1,0,0.0,0
TXN001033,ananyaagarwal@okaxis,demo.user@upi,1352.39,2025-09-30T01:31:02.649574,18,safe,1352.39,9,verified,0,normal,90.0,2.0,0,0,0.2848412504003995,0.6923076923076923,0,0,0,0.2516689342073843,0.6955270877122679,0.9000999182163603,0.39994386050836855,0,0,0,0.21494405470843025,0.1868208281891242,0.0,0,0,0,0,1,1,0,0.0,0
TXN001034,suspicious.account@upi,nishareddy@okaxis,261.13,2025-12-08T22:08:02.649574,22,safe,261.13,7,verified,0,normal,99.89642315730347,2.25,0,0,0.05499837969896069,0.5384615384615384,0,0,0,0.34832697388259226,0.5836222575454331,0.9990891316972011,0.449961226537854,0,0,0,0.041232690706666485,0.07990347976203585,0.0,0,0,0,0,1,1,0,0.0,0
